100000
396910,365387
191699,344078
486046,320869
171707,127519
72617,479978
323021,178460
258384,334820
222499,404769
404922,482003
237200,336540
152017,160815
409435,409560
45096,147796
107792,25857
22698,90602
296787,309781
403759,335752
217661,284522
271312,123519
329312,75351
308291,299665
469552,302955
380306,157425
91778,283873
12892,126373
75882,142306
305898,263988
498694,468248
457340,124660
156636,110202
267580,238612
106181,353852
132902,215486
68923,188488
126733,207749
109872,6228
362713,463374
420518,8105
465813,136551
233332,424564
358319,375578
221034,492060
344176,424462
45280,310286
59323,260235
426061,371075
458822,245367
126991,397285
233327,494947
238875,165495
362386,457585
134696,445136
437327,404178
337516,279399
94104,444607
224983,463745
61790,292443
465528,313237
328404,453939
463838,416187
92368,364503
247802,476338
158512,257196
156074,172352
124189,399479
277481,87108
63215,338464
61085,381298
56662,202742
2053,396882
273612,121501
357742,268033
228916,489854
66618,167564
276997,442908
386132,369403
5009,173735
283991,142002
322130,151827
303437,466730
222435,107051
151017,9307
480777,44657
363095,100572
14552,498105
473269,450697
250697,73241
99861,405855
368102,54927
176761,440533
174623,69851
7534,17894
185197,14079
314353,54342
337942,367800
337174,110134
282260,336060
446030,441292
267062,325990
1652,202680
59832,157257
20013,120300
317869,273998
458882,368071
59369,144447
110782,63209
402481,23074
287123,96011
395329,195251
110010,113987
427360,155650
458686,20023
61362,463455
123134,360420
233798,423783
175594,402586
197838,98319
169121,111246
256967,379723
77945,218833
166760,140941
243584,208591
79834,229130
355126,95252
203844,64568
337544,142253
497198,458804
453856,333267
283597,227260
171149,242273
147151,305124
120783,306238
468721,779
337750,320033
21718,371238
195210,460404
34944,336942
118498,359902
234265,292842
356797,27441
387217,279204
60883,261856
302309,389127
51037,471558
27027,196172
454116,352071
325653,104139
410213,378922
367884,414157
223361,301037
135317,445563
184123,323354
282030,111384
56159,453000
237403,472881
4181,67832
100448,353296
90242,76135
19894,274708
9728,46984
281489,206403
186046,493612
2716,116301
269057,122494
262397,82315
334265,487673
323643,340563
362022,329622
30461,209674
336699,53949
46931,15172
50933,20234
259516,408832
195580,193834
302353,285554
4840,262511
125048,431930
319966,222404
324646,220845
324627,234750
181343,457374
319916,48194
313007,57720
138471,131533
58408,148493
163483,281020
113226,411024
216778,202733
35442,146730
148192,488998
424538,388702
50312,308848
130497,81256
277083,248750
126252,162957
303998,138789
113866,337683
348028,348158
122191,402922
360424,358929
326702,45811
440403,248839
48531,338334
16165,358324
408291,287909
435044,414094
281875,311153
265875,311263
405208,309698
372958,49173
348008,429669
392657,445873
424353,427837
371957,494222
135001,111640
278317,284991
34155,315980
402081,273462
336623,97443
57142,373235
19421,210075
473015,330994
194976,58083
264048,78137
365360,27322
472268,21207
259913,50320
427538,452716
28113,296914
177979,452054
69807,244790
52779,362404
290916,72591
370218,199201
250258,84045
16841,370224
1010,14714
245498,149580
478807,325303
151473,279610
313804,93211
256083,63495
64227,176500
345407,41331
319015,332588
373233,21795
209198,413219
69366,93794
138467,237548
126371,268472
330210,137773
433551,201694
183759,184508
469208,305453
489980,92033
180887,316363
104004,59860
163909,460046
434299,405035
39149,88018
42428,386224
447099,47823
432071,61162
212398,275338
119250,31069
497113,224400
383858,34551
289311,242904
356257,286627
226080,329253
13773,492727
303888,412629
74630,191950
132798,297839
270314,346804
58223,295276
60443,303859
46822,435367
8216,282252
380549,103569
57807,152416
334983,244043
327219,40319
409053,3061
330134,25378
89874,22068
75269,439134
364400,14590
391803,263399
404586,291586
449741,106003
49732,92510
360560,427650
440026,134771
259183,24163
356322,34945
442321,29021
227990,385202
373359,425704
109770,195845
238630,43621
491475,14085
230443,248631
461282,156347
287154,47381
274464,13224
72001,450686
294726,217044
287808,398145
350941,1608
428795,275266
55828,418098
100509,375334
283873,273580
111489,270873
378035,334751
13682,55591
56616,471340
12809,193566
149630,180986
62700,336819
196431,213412
171803,95852
113162,404716
368314,213568
467401,212392
332289,262101
272638,303725
83540,17001
421912,315304
277546,173982
244577,217197
486457,363911
251661,187577
488236,255185
385928,14383
4862,90228
218106,97930
443156,102070
235987,414749
108359,472814
128033,87167
352561,422771
335525,313307
310379,124764
267622,32193
422337,318380
372930,468073
330725,323620
256526,440583
49385,228461
344067,172601
275247,220730
330994,208691
112467,465149
388445,450869
259760,406109
211560,284881
182871,217188
483858,381457
450565,155414
171199,146174
331755,83068
498785,290640
300178,121544
13328,468542
235526,155211
381084,334796
471126,377806
417714,144552
347707,445005
449649,167151
462526,19879
254350,176524
301166,344385
496548,361063
52494,226607
250908,499069
137752,224532
273040,494555
423711,349646
295315,432780
208585,99252
323720,306195
84645,76499
475701,163542
38833,214272
133733,52643
228293,392030
262383,81680
360160,443499
42526,350104
279389,369406
263306,436157
493203,394941
94911,463990
188021,236428
264881,129661
126790,64659
454658,279197
15289,335710
334304,353485
477516,22779
255021,93465
378868,424700
416669,327839
269666,496949
143154,97723
92096,383004
27810,474114
187980,89923
177784,365587
494391,210339
448917,111020
252843,435787
311631,404408
477301,265896
223966,223122
395928,498239
365947,84936
129016,77617
443808,190937
303738,485371
164673,354975
379096,359515
486985,12599
485433,421282
328994,316367
462737,316777
416976,60669
378867,490548
99614,115726
439377,402773
282305,21017
187262,81470
297812,298981
51144,113565
70188,482157
118937,239445
89809,48445
283125,388376
330553,93918
258505,625
400757,498956
467564,275258
379135,262467
353603,395964
210909,220939
243925,398155
290423,373567
289047,438382
404472,421096
278482,227745
41995,238654
436951,402912
358649,281598
202809,134862
378745,224144
41551,447891
479701,43038
450742,280593
116500,274420
435846,396604
252093,307132
95663,434004
89468,473
385094,235582
160332,122826
367185,128747
173905,460821
436370,164972
400017,332831
278836,289501
286791,162958
277214,291355
149034,101720
377373,276396
88047,224436
134074,35561
214430,116421
353155,185475
462198,412642
326967,423763
350828,41342
445109,43754
25956,443408
185290,77973
193179,247670
175791,158369
49544,144414
440563,313429
6952,151550
272274,276124
140949,481208
138081,150628
276661,143944
468919,448616
334378,75830
414254,422428
256984,140986
489656,139171
414445,273455
305186,47900
429484,345757
264789,111000
292859,11301
100616,126869
233091,432044
333734,220108
375135,426814
449420,151092
393726,397374
465311,344736
150033,216107
37371,96623
89501,52115
316437,363012
454743,304906
250607,227897
320539,46105
407798,480460
290012,312399
73814,330710
129555,456091
302684,310624
191935,186038
207437,65498
337782,137798
339599,341523
370028,12153
142872,334409
133683,316671
115139,45435
432409,134888
3369,348769
51517,487982
193575,143174
342256,294874
393087,361088
132588,194254
24784,366256
255742,498486
67988,167534
244413,165914
157112,183013
235266,266087
90076,268975
10680,207245
95929,464175
343796,471241
437091,277222
416060,313418
323947,464235
279791,437134
465393,176834
91656,104433
13516,367334
428085,487190
334128,304819
23939,499979
304047,393032
220018,464250
472764,330663
380593,193119
361651,191975
246442,272386
480376,325352
253756,234002
152930,445480
80141,462149
37046,8177
196817,124804
421751,369319
247075,475082
15101,371456
251286,370841
119253,6574
210911,52111
116977,109523
286353,46090
46367,492228
420253,108200
188492,285655
57643,263990
180125,397303
379943,70632
244833,7676
44981,32755
18580,488736
37810,272705
267474,104283
489090,145436
191668,207416
40785,332531
187503,374660
258893,387532
332235,255423
280908,451151
88101,179765
95160,448960
492533,413895
326118,191329
220761,231642
406848,171866
111612,142311
407977,236879
371552,313632
285396,147980
103418,282477
274410,487643
403761,46292
345082,485165
107639,235266
361997,411109
189966,199503
23344,96417
488651,342677
309398,167431
231792,58317
358664,246972
195866,334118
41216,17590
4507,344551
124677,259617
3415,204540
290640,23846
65233,381510
18168,169474
15335,14141
91134,417413
83936,487778
261952,464537
450392,18029
34796,371902
90295,351325
4952,337805
251110,37848
365654,216730
224423,197558
139053,219729
43912,47379
205702,205878
214962,455389
137502,435994
189603,226617
116016,85381
322561,73320
6218,423870
423223,160307
325853,407112
168651,453107
477586,219969
249008,319022
290558,128387
39332,139962
24700,191498
84465,121394
306031,417573
315578,403663
240495,369543
307934,493081
193151,224350
7331,410019
420074,40356
265507,121619
365958,159388
499698,166898
294384,30596
65176,103382
278040,401682
171139,283002
430104,107811
406854,469039
325677,326455
454918,77972
192585,9010
279953,497167
347197,97375
83511,232610
7575,233043
22031,289480
298765,140740
431436,437162
293991,420946
216069,428838
378012,192295
279794,40188
215863,440400
457354,466884
423061,378144
335621,269892
238146,49178
226155,214087
147898,282324
336386,188282
280025,166124
11349,177348
348890,349549
466683,129361
232272,277393
355041,99695
266851,333987
133057,237070
217715,180616
35226,410069
159667,410388
25258,194858
167479,485782
113147,48688
197951,415053
45172,227206
360743,56780
24537,47322
301761,185239
210673,419075
44859,475387
14966,420707
353941,426234
368018,415343
343324,319767
360550,178984
165467,305518
35145,150196
97771,330363
379476,303177
379538,358312
446834,312714
412786,21628
398368,8331
30699,474133
415749,46172
137035,80767
133100,197443
195787,25671
266683,97647
487265,176531
35725,406588
118187,350961
123290,472075
59095,213321
150247,383759
163064,369270
64275,494478
407307,118693
114594,498959
358359,89409
113046,455707
436213,169750
321713,181885
178773,24923
265623,270050
174728,171138
263738,224968
356241,104076
53091,32934
92485,101175
87567,217395
77349,96994
97756,195549
19485,43538
71365,157830
275721,409453
174030,408879
487751,29278
407380,203203
12954,326538
9347,273298
355738,464618
67418,395867
100411,309332
48363,22933
360406,115891
366696,250258
298009,137601
421008,176626
49450,498060
257347,391542
206332,112215
24208,140004
112545,137311
207949,485355
106235,405377
212436,439867
215453,261314
384259,210114
346657,488557
54129,40819
325497,407151
309726,24133
273956,24393
488718,324299
85820,164477
369149,23481
151673,59113
300261,330641
411458,261481
281259,44358
48273,311487
356212,193494
187686,271657
473589,293178
177174,462663
211667,210510
31866,234436
5937,380537
449230,50843
61099,33897
259945,488448
35012,439680
350973,214316
325779,440888
30542,47643
443479,286753
304355,173217
103686,161115
45909,160542
65332,294352
263967,344402
310288,182122
266052,157809
262060,138691
196759,471845
235174,340623
177216,182501
271913,149581
211207,330390
479663,492800
261066,466351
468751,20285
392855,104758
251317,190345
134989,194546
383971,383127
175845,123817
290409,435644
99601,74622
279869,356398
202896,58264
461765,47572
325158,479067
424966,328840
361135,436913
137790,252474
488301,77176
196802,342383
34917,327132
6507,285482
342637,222657
380501,339804
236781,299443
263990,323120
1059,390977
465106,181080
8042,187724
347113,103310
344761,334561
78194,252325
379306,263613
394329,56784
96748,297660
19897,234243
118987,105972
311650,393277
90799,423746
228281,318702
146644,328375
264717,482321
242216,447059
410071,263292
456502,193402
28177,395264
267098,434582
313177,98851
117999,101971
281958,247358
412748,18856
434279,405309
498375,49619
354212,399448
116824,327997
110111,259384
73006,135614
351329,231894
301211,163315
137153,346983
226290,290423
391901,198562
18002,233680
160140,395713
194247,426407
128844,266694
488858,40039
235515,285692
430121,88630
477303,237181
346136,311788
306265,4982
323236,228937
404930,214057
369294,49584
398908,49332
82224,28706
430533,419451
171253,176989
331254,141466
394930,197534
375255,140366
22971,400008
415888,474430
418102,41428
425329,363867
195786,132495
337099,226228
407938,176659
422099,212602
178857,23166
204657,31790
24057,623
99595,131600
454043,323575
238739,280671
267253,130264
84541,242127
492896,134669
425956,438698
105829,325229
417837,145748
121212,84671
389953,40728
418045,57194
453904,71629
126746,315752
173315,196052
307589,99230
482750,270859
457435,278027
82788,445821
430828,271334
268866,315313
15201,12796
77042,365378
92664,213329
39942,135424
431308,484394
332384,154766
331954,55385
141616,480988
381337,293860
345532,122257
182852,361337
46423,257030
213143,94710
278799,110788
5934,103308
476648,441485
472586,130907
313913,321995
489513,447348
346418,74524
345525,380233
324920,16555
197870,50744
229811,442972
41609,227366
144389,80797
464529,414544
23782,121305
212138,323553
94091,93081
399662,143977
157096,460541
11094,158729
197594,237711
353330,468743
476926,164969
226308,142851
170265,258018
364220,437086
109996,128490
52930,14903
62329,206140
213212,44481
429756,440265
383598,405734
255232,481941
482091,472185
377856,309372
280748,414918
422622,202693
126922,205120
438761,216827
355421,23667
429155,263552
136710,465117
493468,487117
347054,471946
116582,71115
193941,492676
25115,227566
252668,498822
233046,438640
219976,414037
222555,214398
394222,422276
83577,30983
169288,401957
364209,80714
242016,23071
930,479099
124514,300477
457418,441789
491090,435404
74953,430565
242748,486448
80038,305394
300752,433834
98607,28607
72337,478351
296626,263813
401368,407848
402052,429694
75426,202937
13843,433626
125705,479112
109782,419426
420255,237111
45121,246316
119718,443193
152629,448301
122635,484875
211731,466537
255377,389231
321312,375735
56008,251716
8291,164907
289969,299873
473410,56573
121776,217170
292679,183137
103103,429242
480066,343463
173545,272423
67595,68459
331955,211680
51681,453988
25908,198348
277141,326075
215673,328698
37030,66974
326502,347691
157771,277209
98652,108894
94697,175111
190434,121983
459152,176157
426864,306354
245985,52991
21695,92158
57405,90124
484447,215990
117582,114630
207448,174985
126046,193614
167813,365679
39845,59143
65433,171965
20563,111474
405790,404510
48262,343083
19207,262005
376043,17734
373025,437612
414975,82833
41817,410353
288179,473978
477377,202296
205828,331730
73407,339307
494044,307192
247861,140361
221133,42552
200863,386130
420182,32815
403149,215039
31567,275634
499145,345267
375510,26495
479591,399938
134671,413133
499042,268375
75050,175796
340236,181722
402451,473055
33552,438826
326428,27294
6288,385369
485829,490470
335626,432786
151155,346418
177211,418302
72849,108362
204869,42296
58838,332155
84404,328583
271035,374704
475639,135829
483576,179107
260393,250252
399552,357291
431345,483111
406747,250306
422498,416929
375600,72916
108728,278916
126632,87832
42010,276375
450142,183220
474810,342746
273671,433290
71745,292474
32543,159792
152263,162511
414568,369091
209717,161088
320831,361309
211549,165869
352049,390418
379024,298912
369801,228391
227171,302084
52768,347281
81128,104528
395298,74996
377579,175087
375843,298309
85286,31138
146345,29532
434469,111267
102261,475892
63850,145803
248401,271598
137264,328495
114654,354144
181839,14942
350552,470866
215413,196735
129889,89597
97560,324802
395013,491296
75774,175539
123399,301850
343288,342975
274929,357592
199517,240554
359155,371832
449425,406595
474290,184363
8312,418549
146840,77404
173500,417291
20198,484132
447391,252342
283912,220005
38511,66338
440306,467296
370991,25255
164225,31640
180576,494265
208885,27012
194035,480903
1363,61555
452975,146557
433320,271210
123637,264201
358951,323406
448648,352490
437369,59542
219465,445870
267766,493629
228524,4943
279640,37828
232070,178962
392815,374734
197627,489829
299428,326383
179601,446860
353314,401381
438347,117808
179877,408114
202426,46052
301558,163373
389703,466393
429065,79814
233265,14617
108328,457721
234055,157176
352570,490314
455380,209918
372172,386838
125801,88965
393723,170569
181824,111668
25739,127055
396863,109502
328628,25220
92312,75699
301472,32685
271924,197063
418313,103305
267849,324208
339940,39356
19341,350875
454714,132259
417885,219186
116203,136549
351886,58021
450754,123921
200722,448908
87057,408327
181941,54672
10370,129841
116961,236657
61653,84544
382497,473652
469792,259498
455049,215341
291156,382363
180081,122520
221590,438047
307272,169920
72778,487780
492090,274216
220289,280533
397650,52339
11805,246912
396179,171499
285446,181953
211173,312799
487681,154568
271769,407672
300679,184949
729,424071
176569,482635
218107,148446
85384,457523
466686,378788
420926,38438
256054,233352
62543,60632
197415,249028
410097,156720
49924,203495
98299,386885
209710,39727
32180,378221
408757,375706
382629,134945
393441,26667
221768,103497
431786,316729
449224,62123
132266,75124
264115,113227
434953,423781
433758,30270
294253,265390
299846,379491
69571,114771
321553,172218
179360,49211
347963,368334
197279,435894
288682,137157
151633,462328
387557,484432
205634,454354
131681,60505
203912,382817
12348,31734
29854,229854
276237,475512
142457,38365
226040,388316
373746,120837
337844,477922
142890,287464
280771,27762
92725,145422
438793,108691
350056,149877
183510,262336
203619,473379
9298,307485
3046,420428
54187,205639
311252,75821
337625,126476
41857,101230
439464,99063
94748,133960
375958,20108
345553,37063
278384,458443
499670,499473
466992,148838
178899,211631
37904,129390
326266,220242
350007,277800
369942,102483
233363,440927
431769,468595
305856,208380
126123,204879
397175,72516
436065,448076
464471,399936
490515,126005
153560,389723
271892,110464
12701,98007
43732,28870
103876,179865
286378,412060
367686,461389
27042,208132
223250,94090
435099,487822
199260,233784
42067,436458
451462,307871
374021,178084
308617,251623
279979,216936
175348,395819
465327,240863
350786,13443
8121,140201
328547,467980
256981,251367
325935,263492
208351,188806
217982,283941
174920,274752
430975,142711
47255,207592
326410,167753
439242,2163
80688,371537
247865,380757
497310,283710
199277,251133
174412,251681
367263,325832
442344,275542
276439,465233
196992,476219
412750,260868
265158,268800
434801,491104
234014,105049
85884,464666
341822,295540
388928,233065
295238,301309
274613,204909
162929,178002
208401,142428
43396,495783
495816,492601
316723,474595
346651,197119
226609,47152
199729,382031
468846,109071
126642,153144
451613,107623
125334,156789
395633,437875
152988,400073
182241,440841
308128,274967
219419,452649
173257,37576
82439,166082
470872,466939
345244,356059
78729,476714
459531,237995
140126,198529
111784,374006
10805,256973
492100,7440
56741,138366
282335,301008
354739,91686
54238,148853
431535,42057
266675,130828
121177,438720
489976,375364
239989,245010
483891,213209
198479,79056
329179,212007
58541,249358
379845,56535
242164,55944
31221,472553
208435,312794
447343,27047
306510,465273
392965,303985
44829,448659
484528,309707
217916,448433
111751,161020
279084,124518
375665,159211
392334,499816
209057,395606
367585,324522
391075,427031
18024,491382
62820,17109
347806,211852
243351,281670
369636,46480
340125,414677
222600,119793
221186,81828
386089,385822
168805,51032
406444,332506
53711,237433
154250,59332
413013,92974
289670,172853
295519,147890
155129,92477
211291,26088
247753,339387
144624,57342
245863,460457
80258,216327
256183,79042
181768,182932
27358,277737
354403,212157
121289,371446
116128,268367
298217,106709
196195,149633
29145,357999
486699,285531
219,321436
456445,53824
198567,83598
238865,214600
433028,414436
336638,286860
68734,340654
438247,363042
343346,269961
370303,40772
193948,34984
143965,399314
326224,200694
17487,48374
159262,222854
404562,301275
395574,406867
42512,5097
451767,477595
467038,432982
471436,485602
252790,362136
296673,214103
398156,2490
61136,308788
322005,109845
465993,240017
250539,48309
303135,321552
438584,246664
405213,440099
491081,16919
441944,117360
203454,323485
93879,428270
191266,53128
348806,444414
215138,181011
366649,405608
386862,20028
470002,301340
463886,440168
7828,182992
76040,171991
15251,7555
128869,469877
352451,147882
258120,334546
174826,87688
122750,251941
418029,276499
385108,251508
84222,58572
154586,403575
146749,190612
224733,39872
432247,484951
395745,459129
490128,489522
287511,340006
440953,347045
205952,419039
403851,311703
105560,499326
108836,226843
102462,73724
422551,224933
459888,490313
91286,297860
165501,52575
301838,240303
388968,405219
215499,290595
480986,93803
282053,378226
476906,258287
483364,56901
172977,270775
308729,10690
213184,9883
122315,320155
227133,262319
428443,210903
346471,425451
298047,102237
259462,165178
131495,73845
349388,318060
478638,236845
77457,298783
119901,486807
368116,428126
43781,458116
231796,482900
128782,467053
385279,70961
305273,89384
260282,2632
469555,79569
376656,419473
365596,193457
492769,247619
434501,197234
160784,283889
478477,494350
491546,93810
442461,133360
487327,236268
279236,404523
434002,271253
448817,471128
265385,105211
272319,299506
280297,177869
136888,25460
177753,176276
250479,322027
458926,21884
340313,183886
480306,73856
457389,361496
193833,160311
64866,249468
431753,399789
303652,387341
307757,257305
119964,438505
114698,72108
492753,467779
38749,141147
361982,308749
306933,465705
414857,469551
281871,43529
50666,90143
289188,238715
37980,131004
197831,274597
281032,48957
4939,379165
287655,464960
168288,324827
481908,476492
15108,488267
283195,109631
388081,109423
195423,481232
14535,242407
340957,205136
328640,386548
104018,186062
66997,64066
32092,249951
233805,216761
215034,156674
471880,185438
217524,395694
145261,318754
333430,91966
175871,315431
38601,464302
61740,204162
135293,113702
42985,175199
313842,471344
341530,418637
110136,113105
56070,222774
342861,101472
426129,461441
27187,179974
90976,272873
253558,427392
335657,362918
363824,411303
26355,232915
229655,438208
280979,132522
275718,399027
67575,442197
460811,66048
341700,293901
133748,355182
459335,138350
371135,409654
357832,422489
57312,160762
374623,460876
433680,325257
17626,47059
169680,72909
21896,166863
234171,193072
341345,326988
79254,222637
347826,400741
204388,370264
398784,195311
317289,424223
183817,18634
94656,107481
242871,218734
197160,330109
290548,56556
142882,293548
254138,116211
88658,357230
141742,468326
262414,425716
315517,440668
152206,351120
224419,393709
440155,217822
252786,52555
13061,49964
302038,123805
29978,49437
421173,303793
469642,401061
399793,410056
158928,379826
85623,439582
239557,429844
291948,452512
115305,351446
241436,378517
264906,116663
250002,345750
364207,152988
199132,46752
155201,118147
359419,289382
300174,450875
236515,295440
404936,97848
59286,29448
499246,220026
243651,311695
229074,279813
312335,155132
266895,418491
202911,83940
391337,238192
358066,89083
168691,369172
60500,120581
40338,141736
16699,369584
277245,207052
85651,357444
367943,441461
442228,455359
261204,98502
343846,98368
77097,97392
133090,126130
399018,242570
440115,400567
47624,487875
309115,456190
373527,453589
152313,389678
378777,186968
427150,98668
107059,269724
124576,8701
466143,36057
389510,320605
152976,76866
107163,456432
262744,219612
106812,212153
334373,12000
386454,445290
191287,25067
340107,7136
232737,217195
67421,188765
275976,296245
23825,343869
119049,15406
110077,139761
40021,395951
192560,214825
244312,115312
455132,390635
209686,422643
470372,175478
81302,463807
116864,300909
499065,471110
443689,382633
54828,400146
299591,292138
210810,476054
489826,110847
203704,394621
25267,273798
404510,324349
360409,251709
289154,491365
149565,357687
211816,348355
484274,345849
22309,388742
147872,404747
44282,353573
215089,481465
332969,219269
118102,316199
154103,220247
18063,434366
146311,166526
155619,196452
422859,204978
487448,20002
399886,228933
52411,233712
317261,247129
177687,37011
385294,402535
445103,251808
267504,107499
196502,148033
134954,450364
35393,491262
48893,322918
248271,110265
396252,263786
275440,46183
131454,481566
209200,128186
314827,73565
183755,427980
422072,253861
220700,92979
31187,411304
316949,82520
320488,369402
8948,434517
162678,498631
458375,340435
141186,54728
96545,399543
362220,90302
267329,258520
92204,295468
79402,98563
324698,37970
289206,94142
134697,385881
26989,222008
222777,332336
212220,454382
462153,404620
13555,369674
211417,190279
268264,277208
317096,465034
166869,295823
127328,355822
209816,352686
425918,132907
370377,162422
211032,231621
420597,369078
100345,195185
182809,36959
276191,466877
369712,345130
449412,293732
206447,446182
339330,125276
302424,112650
80732,492148
210601,444612
408364,445370
166575,94917
349927,473355
460008,168624
325365,183140
195610,91565
74412,164734
418176,457273
404650,345683
160213,74798
304379,105005
477583,469104
490052,151974
304649,393489
465970,257998
386860,145882
276163,412502
487813,142693
443258,402023
229843,242714
57830,268625
196201,207108
130913,355191
473198,457336
392282,76711
198559,263792
265684,217523
238478,293416
392183,96165
265445,155230
355149,154478
289948,253620
191431,359404
463308,439386
218873,479195
382139,106802
309695,20122
339311,433193
233050,383358
157832,89967
454834,459371
298593,30922
240938,3370
306612,300465
256771,361334
233916,24770
385921,133498
443090,444308
206353,285278
77286,108370
128483,492052
37734,113812
379966,126937
260565,120864
290102,48777
111905,372963
173893,89827
451120,471685
374496,252911
411171,100357
92882,246111
54819,34531
69288,107837
365189,31648
124820,66711
346305,83971
228087,219800
361338,485869
12284,104508
232477,214670
39787,451918
472543,100600
357073,232653
258914,154806
242967,496151
90981,28782
285191,392198
443971,430948
207408,71866
90110,168883
491294,138028
461058,447595
210515,62543
183025,381183
237998,363800
379553,359521
166506,456101
188058,322812
357607,255949
143541,322393
223915,81614
461521,349998
279176,367394
171390,321218
30199,341534
413210,421239
201928,286505
450215,249331
93971,87983
269107,406059
382512,17040
23272,177693
347239,311767
89638,120145
60557,304084
190683,55894
137121,198568
473453,442377
93841,63464
354964,360149
324047,340366
298936,140094
395004,434406
245597,273434
255520,46491
112074,97788
485585,310184
298601,297978
365343,247688
315936,185981
44137,228227
311047,235236
366339,279078
489216,416220
462982,378675
158787,439259
76565,126102
331056,167874
495865,94582
182371,282753
289076,354936
363985,320307
18565,407693
100294,135269
35870,44686
106086,305771
299651,449709
484766,176101
296776,145380
